winSize,hiddenLayers,neurons,function,learning_rate,batchSize,epochs,r2,mae,rmse
30,4,1024,tanh,0.0006599786888071464,128,epochs,0.9305031299591064,0.1757599264383316,0.25781941413879395
20,6,256,tanh,0.00024786935525639343,64,epochs,0.9262135624885559,0.18952588737010956,0.27620771527290344
30,7,256,relu,0.001504090488709813,64,epochs,0.9171738624572754,0.16364724934101105,0.2814600467681885
20,6,1024,tanh,0.0002716438425671618,128,epochs,0.9296619296073914,0.18881984055042267,0.2696763575077057
30,4,512,relu,0.001127560337895875,64,epochs,0.9415623545646667,0.14618977904319763,0.23641739785671234
20,7,512,relu,0.0007347477992977318,128,epochs,0.9356986284255981,0.11811640858650208,0.2578444480895996
20,7,1024,tanh,0.0011016798942433338,128,epochs,0.5241794586181641,0.5130323171615601,0.7014055252075195
20,7,1024,tanh,0.0018843404010773627,128,epochs,0.3936295509338379,0.5947025418281555,0.7918020486831665
30,6,1024,relu,0.0007066643238310792,128,epochs,0.9344081282615662,0.11820292472839355,0.2504713833332062
20,7,256,relu,0.002478273956480693,64,epochs,0.9102559089660645,0.19918814301490784,0.30461442470550537
30,5,512,relu,0.0009591398750663391,128,epochs,0.9359115362167358,0.127033993601799,0.24758420884609222
20,7,1024,tanh,0.001227389899956442,64,epochs,0.3824344873428345,0.6011881232261658,0.7990778684616089
20,5,1024,relu,0.0006014040964411774,128,epochs,0.9450460076332092,0.11911987513303757,0.23836757242679596
30,5,512,relu,0.00022050594415363458,64,epochs,0.9391030073165894,0.1497773677110672,0.24134090542793274
30,5,512,relu,0.0009169892043373914,64,epochs,0.9315285682678223,0.14189566671848297,0.25591036677360535
20,7,512,relu,0.000875225691485113,64,epochs,0.9281696081161499,0.14334377646446228,0.27252212166786194
20,5,256,tanh,0.00033674678691556837,128,epochs,0.9190031290054321,0.20285272598266602,0.2893887460231781
20,5,1024,tanh,0.0014738540486457447,64,epochs,0.6663291454315186,0.4299052059650421,0.5873631238937378
20,7,512,relu,0.001498657527311151,64,epochs,0.9158982634544373,0.17677858471870422,0.29488325119018555
20,6,512,relu,0.00038041477237296716,128,epochs,0.933474600315094,0.1607031524181366,0.2622656226158142
20,4,1024,relu,0.00010487938658145476,64,epochs,0.9243565797805786,0.19570007920265198,0.2796618342399597
30,7,512,tanh,0.00013293572788931128,64,epochs,0.9368343949317932,0.16859528422355652,0.24579516053199768
20,6,512,relu,0.0002919135403362661,128,epochs,0.9298184514045715,0.17614397406578064,0.26937606930732727
30,4,512,relu,0.0002910282151406963,64,epochs,0.9428104758262634,0.14235280454158783,0.23387905955314636
20,5,512,tanh,0.0006088468228442888,128,epochs,0.9333512783050537,0.1785167008638382,0.2625086009502411
30,4,256,tanh,0.001624283265719886,128,epochs,0.9197955131530762,0.1881420612335205,0.2769698202610016
20,7,512,tanh,0.00012110404973901993,64,epochs,0.9269375801086426,0.19754712283611298,0.2748492956161499
20,5,1024,relu,0.00011642784549724108,64,epochs,0.9441417455673218,0.13757078349590302,0.24032071232795715
20,5,256,tanh,0.0002171565686968648,64,epochs,0.9302837252616882,0.18673954904079437,0.26848167181015015
20,6,256,relu,0.00018578751480496965,64,epochs,0.9227046966552734,0.19283971190452576,0.28269892930984497
30,6,256,tanh,0.00010279068502758949,64,epochs,0.896586000919342,0.22044311463832855,0.31450149416923523
30,6,1024,tanh,0.0031382004070223753,64,epochs,0.6689959764480591,0.42481666803359985,0.5626647472381592
20,7,256,relu,0.0006491092528730463,64,epochs,0.9338372945785522,0.14595934748649597,0.26154962182044983
30,4,256,relu,0.0004263082752516514,64,epochs,0.9269618988037109,0.17359936237335205,0.2643064558506012
20,7,1024,tanh,0.00048717729848327834,64,epochs,0.5413306355476379,0.5002220869064331,0.6886482834815979
20,7,1024,relu,0.00022654662786538574,128,epochs,0.9377018213272095,0.11905421316623688,0.25379621982574463
30,6,512,tanh,0.0002240870915846084,64,epochs,0.9339665174484253,0.1692350208759308,0.25131312012672424
20,7,512,tanh,0.00040716348962681754,128,epochs,0.9364267587661743,0.1601756513118744,0.2563803791999817
20,5,1024,tanh,0.0017361211662922237,64,epochs,0.8496701717376709,0.2864547073841095,0.3942486047744751
20,6,512,relu,0.0010369911869645369,128,epochs,0.9343907237052917,0.13271264731884003,0.260453462600708
20,4,512,relu,0.0016063683183612815,64,epochs,0.926028311252594,0.17800521850585938,0.2765542268753052
20,5,256,tanh,0.00036170925049668214,64,epochs,0.9050303101539612,0.22357486188411713,0.31335750222206116
20,4,256,tanh,0.0016366205420993896,64,epochs,0.9137205481529236,0.1924220770597458,0.29867666959762573
20,4,512,relu,0.0001786420990611422,128,epochs,0.920255720615387,0.20552939176559448,0.28714245557785034
30,7,256,tanh,0.00020992983235423686,64,epochs,0.9183944463729858,0.19247417151927948,0.2793785333633423
20,6,512,tanh,0.002109443323417791,128,epochs,0.8835335969924927,0.2347979098558426,0.34701472520828247
20,4,512,tanh,0.0005242357792267211,128,epochs,0.9345292448997498,0.17867164313793182,0.26017844676971436
30,6,256,relu,0.00030082668017191556,64,epochs,0.9314705729484558,0.1520906537771225,0.2560186982154846
30,6,1024,relu,0.002890478827805306,64,epochs,0.894755482673645,0.2165500968694687,0.31727272272109985
20,5,1024,tanh,0.00034057044111003695,64,epochs,0.9288483262062073,0.18668951094150543,0.271231472492218
30,4,1024,tanh,0.0026383845953390004,64,epochs,0.789730429649353,0.34014248847961426,0.4484574794769287
30,6,256,tanh,0.00011401069990781828,64,epochs,0.9055671691894531,0.2090790718793869,0.3005346953868866
30,5,256,tanh,0.0011896150477055645,128,epochs,0.9276307225227356,0.1776895374059677,0.2630935609340668
20,4,1024,tanh,0.0027595490977462764,128,epochs,0.723858118057251,0.3820500373840332,0.5343350768089294
30,6,512,relu,0.0029093167481143937,128,epochs,0.9082772135734558,0.19476886093616486,0.29619091749191284
30,5,1024,relu,0.0003694674321786568,128,epochs,0.9468903541564941,0.11458546668291092,0.2253822386264801
30,4,256,tanh,0.0024074502690725175,64,epochs,0.9008622169494629,0.21663543581962585,0.30793043971061707
30,4,256,tanh,0.002975565278998445,64,epochs,0.8563443422317505,0.2597660422325134,0.3706759512424469
30,7,256,tanh,0.00020631292038654343,64,epochs,0.9123178124427795,0.20631642639636993,0.28959348797798157
30,7,256,tanh,0.0005490640260124483,128,epochs,0.9344242811203003,0.15677154064178467,0.25044047832489014
20,5,512,relu,0.0015804903504463604,64,epochs,0.923995316028595,0.1636194884777069,0.28032878041267395
30,5,512,relu,0.0012530766227308386,64,epochs,0.9342727065086365,0.13970811665058136,0.2507297992706299
20,7,1024,relu,0.0008146600855576107,128,epochs,0.9344131946563721,0.14060865342617035,0.260408878326416
30,6,512,relu,0.00013927522928633678,128,epochs,0.8943832516670227,0.22217661142349243,0.3178333342075348
20,7,256,tanh,0.0017212579558366938,128,epochs,0.9286278486251831,0.15665753185749054,0.27165138721466064
30,4,512,tanh,0.0005086472249318253,128,epochs,0.9254101514816284,0.18724486231803894,0.26709941029548645
30,7,512,relu,0.00046629730582377994,128,epochs,0.9362505674362183,0.12405647337436676,0.24692848324775696
20,4,256,tanh,0.0016303101639423344,128,epochs,0.924329400062561,0.18176452815532684,0.279712051153183
30,7,1024,tanh,0.0007228886998673266,64,epochs,0.4874780774116516,0.5360322594642639,0.7001470923423767
20,4,512,relu,0.0026521142225509387,64,epochs,0.9105148911476135,0.20450632274150848,0.30417460203170776
30,4,1024,tanh,0.00020085327614349844,64,epochs,0.9294804334640503,0.18288813531398773,0.25970959663391113
20,4,512,tanh,0.0006731026298344437,128,epochs,0.9211125373840332,0.20131082832813263,0.2855956256389618
30,4,512,relu,0.00016683978132147654,64,epochs,0.9247452020645142,0.18205243349075317,0.26828739047050476
30,6,512,tanh,0.0003754613257572069,128,epochs,0.9256682395935059,0.1827283799648285,0.2666369676589966
20,7,256,tanh,0.0021595403391751634,128,epochs,0.9226164817810059,0.17113928496837616,0.28286024928092957
30,4,512,tanh,0.0002927008251642375,128,epochs,0.9237334132194519,0.18838545680046082,0.27008482813835144
20,5,512,tanh,0.0014489264826803541,128,epochs,0.9137911796569824,0.1932174414396286,0.29855436086654663
20,7,256,tanh,0.0012924602597160495,128,epochs,0.938893735408783,0.1368897408246994,0.25135669112205505
30,5,1024,relu,0.00018222419234353984,64,epochs,0.9430310726165771,0.12986594438552856,0.2334275245666504
30,5,512,tanh,0.0017189349326988818,128,epochs,0.86342453956604,0.2515906095504761,0.36142605543136597
30,7,1024,tanh,0.00018466115229203925,128,epochs,0.9394855499267578,0.15602590143680573,0.24058173596858978
20,6,256,tanh,0.00011870706416795218,64,epochs,0.913534939289093,0.20997865498065948,0.2989977300167084
30,4,1024,relu,0.0005142162652944524,64,epochs,0.9427923560142517,0.13419771194458008,0.23391608893871307
20,6,1024,tanh,0.0011724942785568504,128,epochs,0.6899508237838745,0.3946891129016876,0.5661908984184265
20,7,512,tanh,0.000752888621707696,64,epochs,0.7372089624404907,0.3535521328449249,0.5212581753730774
30,6,1024,relu,0.0005279680332685743,128,epochs,0.9385754466056824,0.11196350306272507,0.24238407611846924
30,5,256,relu,0.002236302591742792,128,epochs,0.9263139963150024,0.16236135363578796,0.26547619700431824
30,6,512,tanh,0.0004044812011407111,64,epochs,0.9344367980957031,0.15895964205265045,0.2504165768623352
20,7,1024,tanh,0.0005767296554427413,64,epochs,0.3953883647918701,0.589789628982544,0.7906528115272522
20,6,1024,relu,0.0026326011719284056,128,epochs,0.9168605804443359,0.19143447279930115,0.2931913137435913
30,7,512,tanh,0.00024594548432010926,128,epochs,0.924769401550293,0.18566560745239258,0.268244206905365
20,7,256,relu,0.0020009978962803364,128,epochs,0.929121732711792,0.15822462737560272,0.2707098424434662
20,6,512,tanh,0.0001639971226824161,64,epochs,0.9281055927276611,0.19402776658535004,0.272643506526947
20,4,512,tanh,0.00020609789329529044,64,epochs,0.9239208102226257,0.19847218692302704,0.2804661989212036
20,5,1024,tanh,0.0008917257567485246,128,epochs,0.8752687573432922,0.2586131691932678,0.3591163456439972
20,6,256,tanh,0.001365436811273987,64,epochs,0.9259805679321289,0.16602569818496704,0.2766435146331787
30,6,256,relu,0.0003761193825297593,128,epochs,0.9123831987380981,0.1939689815044403,0.28948545455932617
30,7,1024,relu,0.0003266624830154921,128,epochs,0.9332178831100464,0.11083149164915085,0.25273364782333374
20,5,256,relu,0.00020738882151970852,64,epochs,0.9184319972991943,0.19941163063049316,0.29040729999542236
20,7,1024,tanh,0.0014350746570730797,64,epochs,0.4034075140953064,0.5874921083450317,0.7853919863700867
20,7,512,tanh,0.00015324721633154317,128,epochs,0.9239562749862671,0.19774964451789856,0.2804008722305298
30,7,1024,relu,0.0009856539094933526,128,epochs,0.9286240339279175,0.13215795159339905,0.2612817883491516
20,6,256,relu,0.0005579671036730433,64,epochs,0.9367890357971191,0.13894014060497284,0.25564879179000854
30,6,256,relu,0.0006640612607377162,64,epochs,0.9391409158706665,0.13691271841526031,0.24126578867435455
20,4,1024,tanh,0.00016738507799428086,64,epochs,0.9287867546081543,0.19175942242145538,0.27134889364242554
20,6,1024,relu,0.00048431380907886407,128,epochs,0.937835156917572,0.12257464230060577,0.2535245716571808
20,6,512,tanh,0.00043550466315185935,64,epochs,0.9330108165740967,0.1611194908618927,0.2631782293319702
20,5,512,tanh,0.002196804583722711,128,epochs,0.8591956496238708,0.2713962495326996,0.38155362010002136
20,4,512,tanh,0.002776290424670613,128,epochs,0.8941871523857117,0.23161712288856506,0.33076292276382446
30,5,256,relu,0.0011072732554128608,64,epochs,0.9370782375335693,0.14108555018901825,0.24532027542591095
30,7,256,tanh,0.0014748452095107738,64,epochs,0.7801622152328491,0.3345627188682556,0.458547443151474
30,4,512,tanh,0.00011720833268991002,128,epochs,0.8845937252044678,0.2328541874885559,0.3322368264198303
20,6,1024,relu,0.00044593530865999877,64,epochs,0.939928412437439,0.11643188446760178,0.2492195963859558
20,4,1024,relu,0.0005732596284076655,128,epochs,0.9443150162696838,0.1327720731496811,0.23994775116443634
30,6,256,tanh,0.002852446930609225,64,epochs,0.8388221263885498,0.28077489137649536,0.3926321268081665
20,4,512,tanh,0.0015918125763608392,128,epochs,0.9294634461402893,0.18029187619686127,0.27005651593208313
20,7,1024,relu,0.00014254926494749602,128,epochs,0.9421718120574951,0.1351488083600998,0.24452167749404907
30,5,1024,tanh,0.0026639906424168022,128,epochs,0.8623715043067932,0.2662542760372162,0.3628166913986206
30,7,1024,tanh,0.0011854145414764887,64,epochs,0.8476987481117249,0.2736000418663025,0.3816671669483185
30,6,1024,relu,0.00011712973609619089,64,epochs,0.942566454410553,0.12288343906402588,0.23437748849391937
20,6,1024,relu,0.0001911239448532168,128,epochs,0.9409906268119812,0.13945166766643524,0.247006356716156
20,7,256,relu,0.0014395201899962918,128,epochs,0.9299619197845459,0.14821523427963257,0.2691006660461426
20,7,1024,tanh,0.0024353215435524113,64,epochs,0.4244121313095093,0.5763837099075317,0.771442174911499
30,7,512,relu,0.00025727276848434155,128,epochs,0.9344832301139832,0.13847504556179047,0.2503279149532318
30,6,1024,relu,0.00020013987466980311,128,epochs,0.9467287659645081,0.11548563092947006,0.2257249355316162
20,6,1024,relu,0.001384084283688576,128,epochs,0.9316776990890503,0.13733980059623718,0.26578402519226074
30,7,256,relu,0.00010912096849600117,64,epochs,0.8893100023269653,0.23126889765262604,0.3253772556781769
30,6,256,relu,0.0010861561748944418,128,epochs,0.9390978217124939,0.13464248180389404,0.24135121703147888
20,5,1024,tanh,0.00022719209109704901,128,epochs,0.9341631531715393,0.17883363366127014,0.26090481877326965
30,6,1024,relu,0.00010457981193638418,128,epochs,0.9398853778839111,0.14179545640945435,0.2397855669260025
20,6,1024,relu,0.0014595538326590974,64,epochs,0.9226791262626648,0.16519533097743988,0.28274568915367126
20,7,256,tanh,0.00026222154352385384,128,epochs,0.9088225364685059,0.21294254064559937,0.30703747272491455
20,4,256,tanh,0.0007858153319406728,128,epochs,0.9297604560852051,0.18244150280952454,0.2694874405860901
20,6,1024,relu,0.0027257221064058658,64,epochs,0.9037805199623108,0.22279617190361023,0.31541261076927185
20,6,256,relu,0.0009885569976220393,128,epochs,0.9298678636550903,0.15461374819278717,0.2692812979221344
20,4,1024,tanh,0.00046612336114717167,64,epochs,0.9119935631752014,0.208949014544487,0.3016510307788849
